Product Name,Brand,Price,ImageName
Jergens Daily Moisture Lotion 21oz.,Jergens,100,https://www.suhailcosmetics.com/media/catalog/product/cache/0f831c1845fc143d00d6d1ebc49f446a/J/E/JE05_0_1.jpg
Jergens Ultra Healing Dry Lotion 21oz.,Jergens,100,https://www.suhailcosmetics.com/media/catalog/product/cache/0f831c1845fc143d00d6d1ebc49f446a/J/E/JE06_0_1.jpeg
Jergens Soothing Aloe Lotion 21oz.,Jergens,100,https://www.suhailcosmetics.com/media/catalog/product/cache/0f831c1845fc143d00d6d1ebc49f446a/J/E/JE20_0.jpg
Product Name,Brand,Price,ImageName
Dudu Soap 150gr.,Dudu-O-Sun,25,https://www.suhailcosmetics.com/media/catalog/product/cache/0f831c1845fc143d00d6d1ebc49f446a/D/0/D01_0_1.jpg
Product Name,Brand,Price,ImageName
Dudu Soap 150gr.,Dudu-O-Sun,25,https://www.suhailcosmetics.com/media/catalog/product/cache/0f831c1845fc143d00d6d1ebc49f446a/D/0/D01_0_1.jpg
